0,"user basta fare due ricerche comunque, conferenza stampa fatta da quei novax che si son trovati miracolati grazie al m5s, organizzata alla camera e che sostanzialmente ha portato ad un nulla di fatto visto che,  e cito(1/2)"
0,"di maio: ""posso dire anche una cosa, e questo vale per tutti, non solo per l'italia: noi potremo tornare alla normalità quando avremo scoperto il vaccino. per scoprire il vaccino abbiamo bisogno di una grande alleanza internazionale sul vaccino"""
0,"la gente ancora non capisce
l'importanza di stare a casa
finché non ci sarà un vaccino
la vita di prima è impossibile"
2,"#ebola il vaccino  pronto ed  certificato efficace al 100%.  ora ci manca solo che si scateni un'epidemia in #europa.  scommettiamo che succeder a breve?  link"
0,"anche le teorie più assurde e strampalatempalate che fino a ieri si esibivano come una medaglia.
coerenza vorrebbe che per loro, cura e vaccino, siano negati.
&lt;continua&gt;"
2,"i danni da vaccino superano quelli delle malattie coperte senza vaccino link"
0,"user solo se confermerà che il vaccino non serve."
0,"coronavirus. test animali bypassati negli stati uniti per la ricerca di un vaccino? no! facciamo chiarezza - open link"
0,"user se vuoi ti do i due novax che mi tormentano da giorni ..."
0,"mettono la bandierina italiana, fanno i sovranisti e poi denigrano la mia regione lazio ke nonostante tutto è + avanzata rispetto ad altre, stanno sperimentando anche un vaccino dalle mie parti. bravi continuate a nutrirvi di meschinità meridionale e di altezzosità settentrionale"
0,"user se qualche no vax o qualche suo parente di ammala di patologie per le quali poteva proteggersi , si curi pure privatamente ma non con il ssn"
1,"""focolai di poliomielite in africa causati da mutazione del ceppo nel vaccino"" link"
1,"#iorestoacasa ma ricordo il brindisi di #speranza dopo il referendum e #dimaio con i #novax ed i #giletgialli. il #coronavirus non cancella la memoria."
0,"user lo sappiamo tutti che non sara facile e le nostre abitudini cambieranno radicalmente. almeno fino al vaccino..."
2,"user il bugiardino serve per capire da cosa è composto un vaccino, le schifezze che ci sono dentro, anche no grazie.
per quanto riguarda gli studi, i casi sono due: il vaccino viene fatto di corsa, quindi  breve sperimentazione o è già pronto da tempo.  comunque sia, qualcosa non va."
2,"bill gates e rockefeller hanno investito su id2020, un microchip sottopelle per le vaccinazioni digitali. la crisi da coronavirus  perfetta per obbligarci a usare id2020. quando usciremo di casa, potrebbero obbligarci a indossare il marchio della bestia. link"
2,"il #vaccino della polio, contenente il virus #sv40 ha contaminato 98 milioni di persone solo negli usa, ed  stato somministrato sino al 1999.  il virus si diffonde anche alle generazioni successive.  il virus sv40 provoca tumori, leucemie, etc  criminali link"
2,"il supermarket dei #vaccini non si ferma mai, oramai sfornano un vaccino nuovo al giorno:  in gran bretagna  al via il test per un vaccino contro il colesterolo.   oramai chiara la strategia di bigpharma, renderci sempre pi schiavi dei farmaci.  link"
0,"user user non solo novax, tante altre belle cose, in bocca al lupo!"
1,"dopo i no vax i no mask user"
2,"user vogliono mantenere il blocco per persuaderci che possiamo uscirne solo con un vaccino. l'italia è un laboratorio per prove tecniche di totalitarismo"
1,"trump offre 1 mld $ ad un�azienda tedesca, la curevac, per avere in esclusiva per gli usa il brevetto di un vaccino contro il covid-19 in avanzata fase di sviluppo. il governo tedesco vuole che il vaccino resti in germania, per distribuirlo anche nel resto d�europa. #americafirst"
2,"fra #vaccino esavalente e anti pneumococco la quantit di alluminio somministrata a un lattante di due mesi  0,945 mg. cos la dose considerata sicura per un lattante supera alla grande quella ritenuta preoccupante per un adulto, se ingerita (anzi: assorbita dallintestino). link"
1,"il giornale pi� amato dai servizi tedeschi scrive che trump vorrebbe �rubare�  ai tedeschi il vaccino. e tutti i giornali italiani riportano che � vero!. a proposito di rubare: la germania cominci a restituire i soldi della guerra a polonia, grecia, ebrei ecc"
2,"il neocolonialismo dei medici francesi che vorrebbero sperimentare il vaccino contro il coronavirus in africa - #neocolonialismo #medici #francesi link link"
2,"coronavirus, i telegiornali i primi sciacalli subito dopo i venditori del vaccino che a breve lo tireranno fuori"
0,"l’antivax #beppegrillo ora vuole il vaccino per il #coronavirus user_grillo 

link"
2,"il vaccino  una preparazione artificiale costituita da agenti patogeni, somministrata allo scopo di fornire un'immunit acquisita diversa da quella innata. quindi la profilassi vaccinale  da considerarsi una medicina alternativa? link"
2,"link il tribunale condanna il ministero della salute, che non paga... nonostante sia stato riconosciuto colpevole! oltre il danno da vaccino...la beffa!  #vaccini #stragedistato"
2,"link altro giro, altra corsa...muore bimba di due anni e mezzo nel sonno! loro la chiamano morte in culla...io invece omicidio causato da vaccino esavalente..."
1,"appello onu e movimento internazionale croce rossa e mezzaluna rossa: “serve unità per il vaccino contro il covid19” link"
2,"user user user user user fattelo tu il finto vaccino."
2,"user user_s ecco il vaccino contro il covid 19 e a cosa servirà e perchè 
c' è di mezzo sempre lo psicopatico di bill gates.
link"
1,"le foche: “coronavirus in zona cesarini. andrà via prima del vaccino” link"
0,"oggi ho avuto il piacere di intervenire ad una iniziativa di fondazione mondo digitale e msd italia sull'importanza della corretta comunicazione scientifica e sanitaria, con un focus sulla prevenzione vaccinale. #salutelazio #lovemyjob #vaccini #vax #novax link"
2,"user sono riusciti a creare un clima di terrore, che solo iniettandosi dosi massicce di vaccini stagionali molti idioti forse la finiranno di rompere il cazzo...
#coronavirus
#covid
#vaccine
#paura
#terrore"
1,"il ceo di pfizer: `il vaccino per il covid-19 può arrivare entro ottobre` - link link"
1,"user user impossibile non esiste vaccino ancora"
2,"una casa farmaceutica che ha frodato il ssn, realizzerà un vaccino anticovid sperimentato solo alla spicciolata.
il delitto perfetto. 
conte ritìrati!"
1,"primo studio sull’uomo del vaccino covid-19. link"
2," user: il vaccino anti influenza � gratis eppure la maggior parte dei dipendenti della asl lo rifiutano: un perch� ci sar� e noi�"
0,"coronavirus, l`appello ai grandi della terra per un «vaccino del popolo, libero da brevetti». e speranza: «non sia privilegio di pochi» - open link"
0,"dopo qualche settimana di defaticamento eccoli lì di nuovo i #novax, col petto fiero e il sole in fronte.

oggi in parlamento non si è parlato di scuola e istruzione.

siamo vittime del #coronavirus si, ma più dell'analfabetismo di ritorno, da anni.

#braindown link"
0,"in arrivo il vaccino contro il colesterolo  ""salveremo 30mila vite in 10 anni""  aspetto con ansia quello contro la caduta dei capelli! link"
0,"a chi pensa  che i vaccini predispongano  al covid 19 faccio rispondere al professore claudio puoti a cui ho rubato la traduzione dal titolo ""vaccination and respiratory virus interference among department of defense personnel during the 2017-2018 influenza season"" link"
2,"user_ceci_ vista la nube oscura che imperversa nella bergamasca, il vaccino voglio vedere se me lo faranno con una canna puntata sotto il tavolo"
1,"user hanno cavalcato il populismo dei “no euro” e pure dei “no vax”, hanno fomentato l’ostracismo alle ong. tutto sommato le premesse per un lungo governo insieme non mancavano. 
diciamo che le manie di protagonismo sono state letali: troppe prime donne rovinano la compagnia."
0,"user ma stai scherzando oppure sei serio? perché ti ho sempre sostenuto ma adesso è troppo! riaprire tutto perché? abbiamo il vaccino? sono calati drasticamente i positivi? no, e allora! tornare liberi significa nuovo casi, è questa volta sarà peggio."
0,"grande risultato di una eccellenza scientifica italiana. l�istituto spallanzani ha isolato il #coronavirus   adesso la via per il vaccino � pi� breve. in alto mare invece l�isolamento dell�#idioziavirus. si camuffa e si trasforma miliardi di miliardi di volte in un secondo."
0,"user user ma cosa ne sai tu delle varianti ? fai pensare agli scienziati queste cose, però tu hai affermato di non farti mai il vaccino per cosa allora"
2,"danni da vaccino i dati occultati link di user"
0,"user la parola chiave è ""sospendere"". non sappiamo i tempi: smetterà da sola, sarà necessario attendere produzione vaccino e vaccinazione di massa o che? alla fine qui siamo in ballo da due settimane scarse. ora giusto stare spostati sul lato ""non vita"" (o vita con prudenza). poi boh."
0,"user user user i no-vax invocano il vaccino x il #coronavirus"
2,"user 

secondo uno studio i virus competerebbero per le cellule da infettare, il che spiega il susseguirsi di epidemie di diversi tipi di virus, un virus meno pericoloso per l’uomo ma forse più forte del covid2 anziché l’incerto vaccino !"
0,"user_gufo purtroppo penso che non sia così facile, se non si trova una cura efficace, e, al più presto il vaccino passeremo dei brutti periodi."
2,"user user stanno studiando anche una cura contro il vaccino?"
0,"ministro gb, solo vaccino fermerà virus – ultima ora link"
2,"user user user si chiuda in casa, non esca non vada neanche al supermercato non si sa mai che venga infettato da qualcuno.per un vaccino serio ci vogliono dai3 ai 5 anni. lo stesso faucci ha detto che col vaccino si rischia il35%in più di prendere il virus."
0,"user prima o poi bisognerà dare qualche piccola libertà alle persone, non possiamo restare chiusi in casa fino a che non si trova un vaccino (anche perché si parla di parecchi mesi)"
0,"user user user esattamente come i novax e i noeuro. quasi sempre chi è “no” di uno lo è anche degli altri due..sono fatti con lo stampino"
2,"(cli va toscana) quando vi diranno che il vaccino hpv  indispensabile e che lo fanno per il vostro bene tenete a mente 2 cose: 1) alla scienzah della vostra salute non gliene frega niente  2) alla politica e alle asl della vostra salute non gliene frega niente ora unite i pezzi! link"
1,"user user eh ma voglion mettere il plexiglass nelle aule... a settembre... tutte aulee ben areate poi... tutti banchi singoli poi...
zingaretti che dice che il vaccino va prodotto in italia.

in mano a scellerati"
0,"quelli che usano la tragedia di bergamo per diffondere bufale no vax sul coronavirus: di andrea rossetti il servizio di tg leonardo (rai3) del novembre 2015 sulla presunta correlazione tra un supervirus creato in laboratorio e il covi-19 è soltanto… link link"
2,"user user vi siete venduti a bill per un vaccino che non serve perché ci sono altre medicine  o altri metodi economici."
2,"le sequenze genomiche dei vaccini utilizzati sono composte da intere sequenze di genoma umano, proveniente da aboi. geni anormali, deformi. 560 di questi, legati all'insorgenza del cancro (nei commenti audio da ascoltare) link"
1,"amici ho bisogno di un�info, i no vax che stanno dicendo di questo nuovo virus? se creano davvero il vaccino nei prossimi 3 mesi, se lo fanno o no?"
1,"user come si fa avere la certezza di un vaccino per marzo 2021?..a sto punto tutti possiamo fare ipotesi.. ergo.. e na gran cazzata"
0,"no vax no ask no app si traduce in si racism, si fascism? perché molti di loro mi sembrano gli stessi."
2,"user user user mi spiace per lei ma purtroppo pare non sia cos ma che invece il vaccino del morbillo non garantisca l'immunit e soprattutto stia facendo sviluppare un tipo diverso di virus  link"
2,"nanochip vaccinali glaxo-hitachi e inquietanti intrallazzi renziani  di valdo vaccaro  ciao valdo. gianni lannes ci spiega come le multinazionali del vaccino stanno mettendo le... link"
0,"virus sparito? come lo vede e quando? perché non ha ricordato il vaccino? è forse contrario?"
0,"user user user esattamente. perché? perché per l'influenza esiste il vaccino. l'età media dei ricoverati è 70 anni, categoria che con l'influenza non va in ti grazie al vaccino. questo sto cercando di chiarire. le categorie non a rischio, anche senza vaccino, quanto devono preoccuparsi?"
0,"user user user_cauc user in un mondo parallelo dove avrei lo scettro del comando, manderei tutti i novax su un’isola con tutti i confort tranne che le medicine, ne uscirebbero solo con un super sistema immunitario o tutti malati"
2,"vaccino #hpv, con adiuvanti all'#alluminio potr essere un errore epocale ??lo danno a ragazzine dodicenni ??che poi prendono la pillola ??finch la prendono si ignora lo stato delle ovaia. finch... ??a 25-35 anni vogliono figli ??non ci riescono 17.50 link"
1,"coronavirus - financial times: ""in uk forse 41mila morti, più del doppio delle cifre ufficiali"". onu: ""rischio carestia di proporzioni bibliche"". primo ok per test del vaccino su un uomo in germania
link"
0,"user user user user user user user user_starnini diventerà certa quando sarà pronto il vaccino"
0,"user_aie non è così. puoi fare i test a manetta anche a chi parte. con politiche solide internazionali.
è come in lombardia, i focolai lavorativi sono un casino infinito. e molto più difficili da tracciare.
il virus non sparisce prima del vaccino."
1,"oms, per il vaccino ancora 12-18 mesi #spaziotransnazionale informa link"
2,"italia paese capofila sulle sperimentazioni vaccinali, al mondo, un grande laboratorio a cielo aperto, dove i danni da #vaccino sono a carico del ssn e non delle case farmaceutiche! quindi chiunque abbia da sperimentare un vaccino viene in italia, non costa nulla! decretazione"
1,"user trovare una cura per guarire una volta infetti,  quale vantaggio porterebbe rispetto ad un vaccino?"
1,"user user user user @_branzo_ user_oc quindi secondo lei notrack == novax?

perché se si cala un po' il livello del dibattito"
2,"il fumetto dell’ue del 2012 dove era stato previsto tutto: dalla pandemia al vaccino

link"
2,"user intanto, come lega, avete votato in lombardia per l'obbligo dei vaccini. ognuno di voi porta avanti qualcosa di schifoso .. per la nostra salute sarà peggio il vostro vaccino che non il loro mes o i migranti ! indegni, e io, scemo, che vi ho votati"
2,"user user ti fai un vaccino nato da un virus scomparso mesi prima. perché,detto da loro,il covid muta velocemente. 
mah."
0,"se 80 categorie possono lavorare e non hanno lavoratori kamikaze, perchè non provare a avviare gradualmente anche le altre, visto che con questo virus ci dovremo convivere fino al vaccino, cioè almeno un anno ancora?
aziende chiuse in italia lavorano nelle filiali in germania !?!"
0,"user user user user se ha un caso ne discutiamo, alla agenzia del farmaco non risultano casi, bisogna dimostrare che l'insorgenza della patologia è correlata con il vaccino, dimostrato solo con il vecchio vaccino antipolio opv #sabin  un caso su 750000"
2,"""loperazione di registrazione che somiglia a una marchiatura in versione hi-tech viene effettuata contestualmente alla vaccinazione."" ???? user   link"
1,"azienda usa produce il primo vaccino sperimentale contro il coronavirus link"
2,"ci potete scommettere
#novax
x sempre 
link"
0,"user_morena user i #novax hanno rotto i c......"
0,"“a tutte le persone che nel mondo non volevano i vaccini, ecco a voi un mondo a cui manca un vaccino.” #covid_19 user"
2,"tratto dal discorso di #henrykissinger al user il 25.02.09. 
si nota una certa somiglianza con gli intendimenti di user /#rockefeller , che ne è l'erede intellettuale...
ora, sotto coi #vaccini..!
#covidー19 
#coronavirus 
#covid19 
#novax link"
0,"user user user peccato che a prescindere dalla cura, il vaccino serva."
2,"associazione corvelva - vaccino merck, il caso degli informatori verso una risoluzione link"
2,"user qui la church of satan, ovviamente pro vaccini, che si lancia nella difesa totale del vaccino hpv ???? link"
0,"la scienza si prende la rivincita sui #novax. è forse iniziata la campagna d'informazione o di disinformazione, da parte dei #pennivendoli e dei #rotolidistampaigienica, per spingere la gente nelle braccia delle case farmaceutiche. #vaccino link via user"
0,"user se non tirano fuori il vaccino..."
2,"coronavirus, “sul vaccino c’è troppo ottimismo’   link"
0,"avremo il vaccino e sarà anche gratis , ci ha annunciato speranza! cosa fanno i novax? si scatenano contro il ministro! cialtroni, imbecilli ,delinquenti! con una marea di vittime che abbiamo avuto nel nostro paese,si permettono pure di protestare, questi incoscienti!"
2,"tg: la fase 2 inizierà tra 1 mese,
""gli esperti"": fase 2 lunga 8 mesi.
giusto il tempo per fare il vaccino,
bill cancelli dice: far circolare solo i vaccinati, e tracciarli, investe in chip e vaccini, mah... saranno solo seghe mentali, mi dicono che #andratuttobene, #covidー19"
0,"user che è come dire : chi ha attuato meglio il lockdown continui fino al vaccino."
0,"user user user user mi sono spiegato? 
la mia domanda è semplice: lockdown fino al vaccino? 
o è il caso di progettare un futuro prossimo?"
2,"non si pu offrire la prole a moloch.  basta vaccini.  roba da satanisti pi o meno consapevoli. cristo non usava vaccini e ancor meno li avrebbe usati con tracce di feti abortiti, ovaie di criceto, metalli pesanti ecc... come si fa a credere che siano cose buone? link"
2,"user il cerchio si chiude: dalla via della seta all'... autostrada del #vaccino link
user link"
2,"user user user user ti sei già proposto come cavia per il vaccino?"
0,"e insisto.
ma perché toti, conte, meloni ecc li vedo sempre in giro senza protezioni?
ma che hanno, un vaccino che a noi non è concesso?"
0,"user user non entro a scuola da un mese, da noi c'è spazio in abbondanza, ci sono anche varie aule vuote. la situazione non é uguale ovunque e la verità non ha un unico depositario.
rifaccio la domanda: se é un problema di strutture non ripartiremo più fino al vaccino?"
0,"il user ha fatto benissimo a liberarsi dai no vax. un segnale di continua maturazione politica."
0,"amazon prime è la più grande scoperta dai tempi del vaccino."
0,"user user e gli immunodepressi che non possono fare il vaccino? se lo stato ragionasse come voi, avremmo ancora il vaiolo e la polio."
2,"user user user_hopppe1 user user vabbè lei proprio non vuole capire. se lo stato mi obbliga ad un tso perché mi fa firmare addossandomi la responsabilità?  lo sa che se non firmi non te lo fanno il vaccino?"
1,"a oxford azzardano: vaccino pronto in autunno link"
0,"user_francym l'obiettivo (ideale? sperato?) è estendere l'immunizzazione col minor numero di morti possibile - almeno in assenza di vaccino, che l'estenderebbe senza sacrificare vite"
2," user: ecco una storia interessante. gavi, la creatura dei gates che prende quattrini dai contribuenti per dare vaccini ai pae�"
2,"user user il vaccino non serve a nulla
perché insistete su questo?
dove volete arrivare?
questo non è la sottoscritta a dirlo
ma virologi di grande esperienza e onestà intellettuale.
lasci perdere questo argomento, non è affare suo
si preoccupi di risanare famiglie
rimaste senza soldi"
2,"user la astrozeneka si sta gia occupando della messa in mercato dei dispenser antenne vaccino di b.gates conte gli ha promesso 150milioni per il vaccino,a pomezia oltre 300gonzi si sono fatti inoculare il vaccino"
2,"user non ha una bella cera il caro e vecchio bill!

ne vedremo delle belle con questo vaccino della vergogna!

appuntamento in tribunale!"
2,"ci dichiararono guerra,distrussero l’europa e poi ci diedero i soldi per ricostruire rendendoci schiavi.

creano il #covid_19 e infettano il mondo intero per poi creare il vaccino e venderlo a tutto il mondo. 

sono sempre loro! 

gli stati uniti d’america! 
#codvid19italia"
2,"questo  il foglio illustrativo  di un #vaccino chiamato tetravac, quello che avete fatto iniettare ai vostri bambini.  sapete che tutti gli ingredienti  di questi vaccini fanno venire il cancro la leucemia, l'encefalopatia, i disturbi del compoamento, ecc.   leggeteli per dio! link"
0,"un medico no vax non è un medico."
2,"postate tra i commenti tutte le foto dei vostri figli danneggiati, anche quelli che purtroppo oggi non ci sono pi!  non nascondetevi dietro una tastiera il silenzio  complice!!!!  mettete foto nome e poi scrivete danneggiato da vaccino!  link link"
2,"user user fattelo tu il vaccino e vergognati di vendere il.tuo paese e i nostri figli"
