0,"#yomevacuno , hay q decirlo más!!!"
1,"menuda cagada (nuevamente) usar el término ""inmunidad"" o ""inmunizados"" con los vacunados. 

no paran de repetirlo. ahora mismo, en telecinco. 

acaban de decir ""inmunidad total contra el virus"".

por dios, q nivel."
2,"user podéis enteraros de lo que se está pagando en tongos para la aprobación de la vacuna rusa? está siendo promovida online por los trolls rusos.

quiero dejar claro que no me la voy a poner y he perdido toda confianza en el proceso europeo.
ya no me vacunaré porque no puedo fiarme."
0,"murcia celebration  segunda vacuna covid. profesora academia inglesgarantizado janet woogen.  link link"
1,"user user user user user user_santos user ¿""aquí"" es euskadi, íñigo? salvo que haya una legislación específica en país vasco que desconozca, efectivamente no existe el concepto vacunación forzosa en españa. ojo: el estado se involucra en el derecho existente (""atención sanitaria""), no es ""no hacer nada""."
0,"los expertos cierran filas a favor de la vacuna de astrazeneca: ""para nada se ha demostrado que provoque trombos"" link a través de user"
1,"otro éxito de la moderadísima comisión europea ante el excéntrico y loco donald trump, quien mientras von der leyen se tomaba una caipirinha se encargó de garantizar el suministro de vacunas para que su población se pudiera vacunar full speed."
1,"sanidad actualiza los efectos adversos de las vacunas contra la covid: estas son las novedades sobre pfizer via user link"
1,"en matinal de user el gobernador user anticipó despliegue en inicio de la vacunación masiva. más tarde, en punto se prensa, la autoridad realizó  evaluación positiva de la 1ra jornada. dijo que existen equipos trabajando para respaldar el proceso. #yomevacuno link"
1,"en fin... y lo que nos quedará por ver!"
2,"un joven de 16 años que sufrió un ataque cardíaco después de tomar la vacuna pfizer recibe un acuerdo de 225.000 dólares del gobierno de singapur - archivo nacional link"
0,"¡ahora es el momento de actuar! exige al gobierno español que no haya patentes médicas en esta pandemia y que las vacunas para la covid-19 lleguen a todas las personas del mundo. ¡ayúdanos a estar junto a quienes más nos necesitan!  link"
0,"según estudio, la vacunación completa reduce a la mitad el riesgo de coronavirus prolongado link"
2,"user user experimento , algo totalmente nuevo que se va actuando sobre la marcha . y nada que ver con las vacunas de toda la vida ."
0,"user_nc claro user_nc te ha sobrado un segundo por que no has comentado que ayer se publicaron los resultados, incluyendo a 1,2 millones de personas, sobre la eficacia de la vacuna de phizer, reduciendo las hospitalizaciones hasta en un 94%...espabila tío!
link"
1,"europa estudiando eliminar las patentes y este par de sujetos que no tienen nada que patentar, apoyándolas."
1,"user user pero si para cuando empiece la liga estará como el 90% de la población vacunada… :man_shrugging_medium-light_skin_tone:"
1,"solicito ayuda a la comunidad de #oncologos @_seom . en el paciente con tumor sólido, con tratamiento activo, la vacuna covid19 está:
1. recomendada
2. solo la de pfizer 
3. restringida.
4. depende (por favor aclarar) :winking_face:.            moltes gràcies!!!"
0,"user user x tu comentario, me di cuenta q eras peronista, además de pelotudo. sin vacunas vamos a estar todo el año, somos un pais pobre. pretendes que se pierda otro año de clases? inepto."
2,"user_nba ""la gente con la pandemia estaba más unida, no como ahora, que con las vacunas ya no quedamos con los que queremos"""
