1,"user user user user negare la realtà col sarcasmo può essere, individualmente, un tonico per lo spirito, ma non cambiare i fatti. 

le nostre capacità tecno-scientifiche si sono rivelate inutili finora. vaccino o cura arriveranno, sicuro, ma quando la pandemia avrà fatto il suo corso."
0,"le peggiori categorie di persone le incontro tutte oggi sul tuider:
-femministe
-antivax
-nazivegani"
0,"user_1702 user_minafra user con tutta la scarsa chiarezza che c’è in giro mi sembra invece giusto fare della divulgazione. alla faccia dei no vax e del loro “i virus non ci sono più per le condizioni igieniche”. sulla beneficenza, non mi sembra giusto dubitare. buona sera"
0,"user tare sta già lavorando al vaccino"
2,"morte da #vaccino. art. 5 convenzione di oviedo - un intervento nel campo della salute non pu essere effettuato se non dopo che la persona interessata abbia dato consenso libero e informato. usate i vostri diritti inalienabili. link"
1,"coronavirus, vaccino: a settembre 400 milioni di dosi. test in corso, ma … link"
0,"63 morti per morbillo. quasi tutti bambini. grazie, antivaccinisti, il vostro ""principio di precauzione"" sta avendo un successone. link"
2,"user ma facciamo tutti un bel vaccino con un chip rfid integrato! 
ci ha già pensato bill."
0,"user_gufo purtroppo penso che non sia così facile, se non si trova una cura efficace, e, al più presto il vaccino passeremo dei brutti periodi."
2,"ma le sue forti parole di ieri 10 maggio 2020, non lasciano adito a dubbi. 
“l’america riparte e il #covid si sta sgonfiando senza l’ausilio di alcun vaccino presente e futuro”
una bocciatura clamorosa del progetto caldeggiato dalla #oms, da #billgates e da #anthonyfauci. link"
0,"user purtroppo ormai più o meno tutti sono concordi: fino al vaccino si può solo tamponare"
1,"user_ph user_r6 user_fr se non avessero importato senza alcuna precauzione tanti immigrati dalla fascia della meningite del sahel non sarebbe stata necessaria la vaccinazione contro la meningite perché questo ceppo in italia non esisteva. se cerchiamo le cause cerchiamole a 360 gradi."
1,"come si distribuiranno le dosi del vaccino anti coronavirus? -  #distribuiranno #vaccino #coronavirus? link"
0,"alzheimer e demenza, vaccino vicinissimo. il 2020 anno della svolta, test sui topi ok link user"
2,"sbagliate il vaccino non ci proteggerà ci farà prendere il covid ma in una forma più lieve invece la cura che ce l'abbiamo ci va sicuramente guarire e prima quindi cosa sondaggio non è andato a buon fine"
2,"user user user user le sfugge la differenza fra #vaccino e vaccino obbligatorio. quando sarà pronto ognuno deve decidere in accordo con il proprio medico di fiducia se farlo o meno. per esempio per questo medico è meno letale di polmoniti normali... link"
2,"invalida per colpa del vaccino contro l'influenza.  il giornale parla di ""incredibile vicenda"".  l'incredibile vicenda  cos incredibile, che  accaduta gi a centinaia di persone. link"
1,"coronavirus, “guerra del vaccino”: la germania difende la sua ricerca dai miliardi offerti da trump #covid2019 #coronavirus #ricerca #vaccino link link"
2,"user in compenso é scomparsa tutta la censura di google sul tema vaccini... provate a cercare “danni da vaccino” e rimarrete strabiliati.
provate adesso prima che si ritorni come prima!!
ps secondo me fra poco, con la scusa che lo usiamo troppo, viene chiusa la rete."
0,"entusiasmo su ripartenza e vaccino trascina leuropa. piazza affari +326% -  #entusiasmo #ripartenza #vaccino  link"
2,"user quindi, creano il problema ""la pandemia"", aspettano che la gente muoia dalla paura e chiede una soluzione e loro come soluzione ti danno già il vaccino che contiene il microchip."
0,"adesso i no vax invocano il vaccino! link"
0,"i nemici del “#vaccino dei popoli”. l’accesso sostenibile ai farmaci #covid19 segnerà il crinale di una guerra ad alta densità geopolitica. in gioco c’è il diritto alla salute. la rubrica di user link link"
0,"coronavirus, la ricerca del vaccino: sanofi e gsk uniscono le forze  link"
2,"fretta di trovare test sierologici.
fretta di trovare farmaci.
fretta di trovare un vaccino.

io spero che la fretta non si riveli un boomerang."
2,"user oltre alla mascherina ci vogliono imporre anche il bavaglio, mi sembra si stia esagerando, non vorrei che dopo i camici cominciassero con le camice di forza a chi rifiuta il vaccino e l'appalto di esse dato ai cugini di primo letto e alle fidanzatine"
1,"coletto, ateneo ha competenze per vaccino - umbria - link link"
1,"considerate le ""camere dell'eco"" nel dibattito, la conclusione è che su twitter non è facile scovare (e convincere!) gli incerti, coloro che non sono antivax ma hanno dubbi sui vaccini. su questo, stiamo lavorando a un nuovo paper. grazie ai colleghi di user_fondazione! 5/5"
0,"a pensare che fino a quando non ci sarà un vaccino, dovremmo stare sempre con le mascherine non so voi, ma a me prende un po’ male, già non riesco a respirarci ora, figuriamoci d’estate."
0,"user ma se pensi di essere costante (la cura dura 2 anni) vai col vaccino. da subito risolvi il problema e poi non ci pensi più."
2,"studio tedesco di bambini vaccinati contro non vaccinati. indovina chi  sempre pi sano? link"
2,"user, pence , u.s.a.: vaccino pronto a fine estate. ma che &lt;&lt; combinazione &lt;&lt;&lt; link"
0,"user ma senza medicinali che risolvano realmente i sintomi più gravi, senza vaccino, con gli ospedali pieni o giù di lì...
quali sono le aspettative?"
1,"coronavirus, fauci al senato: ""morte e sofferenze se riapriremo usa troppo presto"". il vaccino? ""fra un anno o due"" link link"
0,"user chi vive insieme, suppongo nn debba più farlo e dunque giovani fuori di casa ;)
poi lui dice che quando il 60-70% avrà preso la malattia, questa sarà ""over"". boh!
vabbè magari nel frattempo uscirà il vaccino..."
2,"i #vaccini non sono associati alla sclerosi multipla e non provocano ricadute. falso! la sclerosi multipla pu essere causata da #vaccino difettoso.  qui la sentenza: corte di giustizia europea - sez. ii - causa c-621-15, 21-6-2017 link"
2,"user user una vaccinazione adesso sarebbe il colpo di grazia"
1,"coronavirus: vaccino italiano, ok a test pre-clinici  link di user"
