1,"user_italia non lo vogliamo il vaccino fatelo voi al cervello, ne avete bisogno."
1,"perch� non dite che a brescia e #bergamo hanno vaccinato a tappeto la popolazione per la meningite a fine gennaio,devastandogli il sistema immunitario,come accade ai bimbi che hanno la febbre per giorni dopo il vaccino,e poi si ammalano? #dimartedi #covid19"
1,"user fattelo tu il vaccino per un virus clinicamente sparito. io al massimo mi vaccino per sopportare gli ipocriti e incapaci come te. la costituzione tutela la libertà nessun obbligo al massimo una raccomandazione."
0,"c' un virus stronzo di cui si parla poco, forse perch si contrae per via sessuale: si chiama hpv e in alcuni ceppi pi stronzi porta forme precancerose al collo dell'utero. ma c' un vaccino: ora gratuito per le bimbe, poi speriamo anche per chi non ha l'utero #nessunodimeno ?? link"
1,"user provo ad integrare: non ci sarà mai un vaccino sicuro ed efficace contro il coronavirus.
tuttavia, uno o più vaccini verranno immessi sul mercato."
1,"user user_gurt il problema è se obbligano a farlo... mai fatto un vaccino negli ultimi anni (da piccolo mi vaccinarono per i noti obbligatori) ... se mi viene un po' di influenza o raffreddore non prendo mai farmaci ed al momento sto bene..."
1,"user bravoooooo, oggi ho lanciato questa domanda, verso piu' persone. potrebbe essere una svista nel vaccino iniettato ?"
1,"sciacalli in corsa per il brevetto. la corsa al vaccino vale 30 miliardi: i favoriti sono le star delle borse. | rep link user"
0,"#macron chiede che il vaccino #sanofi sia un ""bene pubblico"".
un brutto risveglio per gli adepti del libero mercato link"
0,"sono asmatica. un colpo di vento mi ammalo. tosse altrui prendo polmonite. ho fatto mesi fa il vaccino influenzale. ho la mascherina in questi giorni. a roma mi guardano male. ridono.
#covid2019"
0,"user_maurizio hai ragione. restiamo chiusi fino al vaccino. sigillati in casa. così non risalirà mai più. tu hai una partita iva per caso?"
1,"tutto corrono a vaccinarsi contro la meningite quando il superbatterio new delhi continua imperterrito a mietere vittime...eppure se ne parla molto poco! sapete perch? perch non esiste, al momento, nessun vaccino in commercio... tranquilli si stanno organizzando... link"
0,"#10daysofhumanrights articolo 25 della #dichiarazioneuniversaledeidiritti #dirittoallasalute l' #ema ha dato il via a #ervebro, il vaccino gi sperimentato in #congo per combattere il virus #ebola link"
1,"leggete bene ebola false flag in arrivo il vaccino  pronto, non ha superato nessun trial clinico approvato in gran fretta. faranno scoppiare una finta epidemia. state in campana!  link"
1,"jerome mor 12 ore dopo il vaccino esavalente, aveva due mesi. da una parte abbiamo la prova scientifica (la loro) che non ci sia alcun nesso causale tra le due cose. dall'altra abbiamo la prova scientifica che non fornisce spiegazioni sulla sua morte.  link"
1,"user oltre alla mascherina ci vogliono imporre anche il bavaglio, mi sembra si stia esagerando, non vorrei che dopo i camici cominciassero con le camice di forza a chi rifiuta il vaccino e l'appalto di esse dato ai cugini di primo letto e alle fidanzatine"
0,"più che del vaccino abbiamo bisogno di una terapia antivirale efficace. né per sars, né per la mers sono stati preparati vaccini, si è fatto ricorso agli anticorpi monoclonali e agli anticorpi dei soggetti guariti. una cura si pensa arriverà entro l’estate... #covid_19"
1,"user 

secondo uno studio i virus competerebbero per le cellule da infettare, il che spiega il susseguirsi di epidemie di diversi tipi di virus, un virus meno pericoloso per l’uomo ma forse più forte del covid2 anziché l’incerto vaccino !"
0,"user un vaccino contro il cancro (hpv) è efficacissimo e sicurissimo. il 50% dei genitori lo rifiuta per i figli adolescenti"
1,"user user user si chiuda in casa, non esca non vada neanche al supermercato non si sa mai che venga infettato da qualcuno.per un vaccino serio ci vogliono dai3 ai 5 anni. lo stesso faucci ha detto che col vaccino si rischia il35%in più di prendere il virus."
1,"- nesso causale tra vaccinazione esavalente e la patologia di cui soffre il minore: � quanto stabilito da una sentenza della sezione lavoro e previdenza del tribunale di lamezia terme che ha condannato al risarcimento il ?user? #vaccini  https"
0,"user user e il divieto di brevettare sul genoma e i suoi derivati? vi rendete conto che l'irbm é campata di assistenzialismo statale e i nostri concittadini non vedranno il vaccino? e le perdite economiche su questo? user link"
1,"user user e pure i danni sono a carico nostro e non delle aziende produttrici  6.000.000 di euro spesi per danni da #vaccino solo in #emiliaromagna.  piacerebbe sapere il totale in tutta italia. link"
0,"alleanza tra giganti per il vaccino antivirus link"
0,"coronavirus,  il vaccino di oxford che arriverà anche in italia: ecco come funziona link"
0,"user_ccc user user user a questa conclusione sono arrivati tutti i virologi del mondo,anche di opposte fazioni. le influenze e i virus possono tornare ciclicamente anche modificati, ecco perché il vaccino non rende immuni, ma prepara il corpo a riceverlo in maniera più leggera."
1,"si parla molto di vaccino per il cobit 19 ma che garanzia c'è che sia presto ? se per l'aids ancora oggi dopo 24 anni dalla comparsa (1986) non è stato realizzato ?"
1,"questi bambini non festeggeranno nessun natale, il #vaccino li ha portati via. link"
0,"vaccino dove ti porta il cuore
#cinenovax"
0,"vaccino anti-covid, in aprile via ai test sull'uomo link"
0,"user_francym l'obiettivo (ideale? sperato?) è estendere l'immunizzazione col minor numero di morti possibile - almeno in assenza di vaccino, che l'estenderebbe senza sacrificare vite"
0,"cos’è il vaccino anti pneumococco? a cosa serve e quando farlo? composizione e modalità di ...rischi, controindicazioni e risultati.
il vaccino anti pneumococco è il vaccino che serve a prevenire le infezioni da streptococcus pneumoniae (o pneumococco). link"
1,"#ivaccinisonosicuri la rivista #vaccines ha pubblicato un lavoro di ricercatori dell'universit di bari, dove si  monitorato in maniera attiva le reazioni avverse al #vaccino #mprv.  #aifa riporta 12,7 reazioni gravi su 100.000 dosi, lo studio ne ha riscontrate 3.800 su 100.000 link"
0,"avranno pochissime entrare questa estate. anche perché in tutta italia ormai c’è la psicosi del non voler uscire che resterà ancora per molto tempo fino a quando non ci sarà il vaccino. spiace dirlo ma a partire dagli stati europei ognuno deve stare nella propria regione"
1,"user certo,mica colpa della lorenzin pagata da bigpharma,colpa dei no-vax... ma per favore! link"
0,"user user condivido... fino al vaccino spostamenti minimi e prudenti"
0,"@_bubec user user state facendo solo confusione e disinformazione. tipico dei #novax"
1,"user user fine sto cazzo. il vaccino obbligatorio è palesemente contro la costituzione. infatti quello agli studenti under 16 non era obbligatorio. ma senza di esso niente scuola."
0,"user finché non ci sarà un vaccino o comunque una cura efficace dubito torneremo alla normalità tanto presto"
0,"buonasera, oggi all  conferenza stampa della protezione civile, parlavano di un vaccino quasi imminente.. potrebbe avere relazioni con questo medicinale. interessante anche la teoria sulla morte dei piu' giovani user link"
0,"user_ozymandias id2020: i partners fondatori di questa ""alleanza"" sono  accenture, gavi the vaccine alliance, the rockfeller foundation, microsoft e ideo-org.
link
link

link

link

link"
1,"fino a 48 ore fa trump se ne sbatteva altamente del #covid19 . oggi a seattle sono partiti i primi test per un vaccino sull’essere umano. gatta ci cova..."
0,"user_gattaccio user_angela user fino a quando? spero poche settimane ancora. il mondo è cambiato, non ci saranno mai più stadi pieni, concerti pieni, locali pieni, non ci dovranno essere.
i miei sono anziani, dovrò stare attento con loro finché campano.
guanti e maschere temo fino al vaccino."
0,"""capisco che tutti abbiamo voglia di tornare alla normalità. ma la normalità che abbiamo conosciuto non ci sarà più fino a quando non ci sara' un vaccino"". lo ha detto il ministro per gli affari regionali, francesco boccia."
0,"user quindi stiamo a casa per altri 6/7 mesi? non c’é vaccino non c’é niente. per evitare il contagio di ritorno possiamo fare così, chiedo eh. l’esercito..."
0,"user user user si ma santo cielo, lo capici o no, che il vaccino sara' pronto, se tutto va bene fra sei mesi, un anno? nel fattempo "" crepiamo "" tutti come scarafaggi?"
