2,"quando anche sui foglietti informativi del vaccino difterite tetano pertosse e polio (dtap)  scritto che pu causare morte infantile improvvisa (#sids) ma la #scienzah ancora non si sa spiegare il perch della morte in culla...  leggere i foglietti informativi, per esempio? no? https://t.co/gt4chnkzpu"
2,"@myrtamerlino bene, si vaccini pure col nuovo vaccino a rna inattivato (per non parlare  di altra schifezza che c'è  dentro) non sperimentato a sufficienza per cui le cavie saremo noi.  voi non potete  obbligare nessuno!  trattato  di oviedo."
1,"sfida usa-germania sul vaccino e altre notizie interessanti https://t.co/ngeq0gt0ju https://t.co/jysn40n9i1"
1,"insieme al vaccino, a un bambino verrebbe iniettato un po 'di colorante invisibile ad occhio nudo ma facilmente visibile con uno speciale filtro per telefono cellulare @criticascient @euromasochismo @ppdalmon @paolo_gibilisco @entropicbazaar  https://t.co/s1anumqwxt"
1,"@matteosalvinimi #salvini dovevano dare il chinino a tutti 1 mese fa, https://t.co/cxbfzoiaki invece si attende un vaccino chissà quando."
1,"coronavirus: statunitense pfizer e tedesca biontech testano su umani vaccino sperimentale | agenzia nova https://t.co/d4p7oewfag"
0,"«coronavirus fasullo», denunciato il guru dei no vax stefano montanari - vicenzapiù https://t.co/puq6edrle2"
2,"fate presto.????ebola prossima epidemia. ne sono certo, hanno predisposto i pezzi sulla scacchiera ?: immigrazione africana incontrollata, epidemie mediatiche di ebola in africa fermate con vaccino, vaccino pronto in milioni di dosi, europa al centro dellepidemia.???? https://t.co/rddbb6bv8g"
0,"@elisa34012803 @robersperanza gentile elisa, da medico con 30anni di esperienza ospedaliera alle spalle ti dico: non ti far coinvolgere in questa campagna anti vaccinazione. tra qualche anno ti potresti accorgere di esserti sbagliata. (continua)"
2," @guidocrosetto: il vaccino contro l�ebola ha il 100% di efficacia. pessima notizia per i paesi ricchi dove non c�era traccia del virus..�"
1,"@cecereerminio @tommasograziano @agenzia_ansa vada a fanculo e non cachi il cazzo!!! 
in casa fino al vaccino miraccomando... non prima eh... 1 anno di galera gratuita fino al vaccino!!!"
0,"@twitte_____1 @f_ronchetti @ricpuglisi penso intendesse sul totale delle malattie. sono moltissime quelle senza un vaccino. attenzione, non si sta dicendo che siano inutili e non vadano fatti."
0,"standing ovation per @robertoburioni, ordinario di microbiologia al @sanraffaelemi e docente della scuola di igiene a @myunisr per l'intervista su @scienceinsider e per il contributo alla lotta contro la vaccine hesitancy e le fake news in italia. https://t.co/xpcnslkvqw"
1,"questa è la quintessenza del sovranismo ... probabilmente un pericolo anche maggiore del #covidー19  trump vuole vaccino tedesco in esclusiva - ultima ora - ansa https://t.co/jyfajftzqd"
0,"studio del 2005: la clorochina è un potente inibitore del contagio da #sars
#coronavirus . lo sapevano. però niente da fare, per il #covid_19
devono trovare il #vaccino . 
https://t.co/ui9aamjh53"
0,"#gualtieri definisce l'intervista di bonomi (rilasciata l'indomani delle manifestazioni di fascisti e no vax) ""ingenerosa"". invece la parla più opportuna sarebbe stata ""pericolosa"". 
ecco un tema 'evaso' dal numero 1 di confindustria. #italia post #covidー19 https://t.co/rwj21fx9dt"
2,"avete capito? non raccolgono dati perch gi lo sanno, il #vaccino pu causare #autismo. si affidano a chi si prostituisce alla pseudo #scienzah https://t.co/yaqsksxitg"
1,"x dare avvio agli anticorpi di fare il proprio lavoro ...vaccino per il covid-19 sintetizzato a pomezia, verrà sperimentato in uk https://t.co/wlpzh61kse"
2,"studio della durata di 40 anni: scopre che in guinea-bissau un primo vaccino per il morbillo non proteggeva dal morbillo, ma riduceva di la mortalit infantile. nel 1989 #oms decide di cambiare vaccino, questo protegge dal morbillo, ma aumenta la mortalit https://t.co/zcx4oj0dgt"
0,"@lorenzopace3 @angelobraga2 @mauriliovitto ma quale complotto mondiale? ma le hai viste le coperture? i dati, non le chiacchiere dei giornali. i no-vax sono un fenomeno esistente giusto sui media e gonfiatissimo cionondimeno è stato cavalcato per introdurre un nuovo concetto di libertà che per ora non fa paura. per ora..."
2,"per chi ancora non l'avesse capito.  l'obiettivo delle case farmaceutiche  quello di entrare nel mercato delle persone sane.  le persone sane sono tutti gli abitanti della terra, 7 miliardi di potenziali clienti, le persone malate solo una microscopica percentuale di essi. https://t.co/1pkphsu0cv"
0,"coronavirus, un vaccino tradizionale funziona sugli animali https://t.co/ljk8afufcu"
0,"@ultimenotizie le precauzioni non ci abbandoneranno più.  salvo un efficacissimo vaccino"
0,"@ksnt63 @andreaorlandosp ah giusto. voi siete quelli che si prendono super sul serio e che poi si alleano con i novax. però in giacca e cravatta."
1,"chi è stefano montanari: curriculum del biologo no vax coronavirus. https://t.co/ig0sinhjek"
2,"nessuno ha mai trovato un vaccino per l hiv     diamo.soldi a palate a ricercatori ma mai visto vaccini"
2,"@minervamcgrani1 @sonialavera finalmente qualcuno ha capito e ti dirò di più, quando avverrà il g20 a breve, come d'incanto arriverà il vaccino."
0,"@bisciahadid eh, sarebbe bello. purtroppo prima che il vaccino diventi disponibile fanno in tempo a fare ammalare troppa gente"
0,"https://t.co/gykx8d94on ricerca. manfredi: italia all'avanguardia anche su vaccino anti-covid - https://t.co/gh04o0xhcw"
1,"contro il coronavirus non manca solo il vaccino, manca la politica https://t.co/l3quk9bxko via @linkiesta"
1,"come si distribuiranno le dosi del vaccino anti coronavirus? -  #distribuiranno #vaccino #coronavirus? https://t.co/sj2ojsl3av"
0,"https://t.co/7hoi0gmohb l'immunità di gregge regge se c'è un vaccino garantito."
2,"@giuseppeconteit @gavi fallo ai tuoi cari il vaccino traditore della patria. ti auguro di pagare tutto questo al più presto."
0,"domando per un amico: ma i #novax dove sono finiti ?"
0,"@back_morena @huffpostitalia i #novax hanno rotto i c......"
0,"@carlaruocco1 nn esagerare con le dichiarazioni che fino a ieri parlavate d scie chimiche ed eravate no vax!!!"
2,"#viruscinese   volano in borsa, marted 21 gennaio le azioni delle societ interessate al #vaccino.   le coincidenze non esistono.   cc @corvonero75   https://t.co/hh9rqgr4ji"
2,"@piersileri tu sarai il primo a fare il vaccino vero?
non vi crede più nessuno"
0,"@valy_s @elidimaggio è morto ciò che si vuol far morire.essendo una pandemia mondiale capisco finché non ci sia un vaccino(un anno?).ed è così https://t.co/wdak2b9grc nel frattempo essendo pandemia ,basta che gli stati(banche centrali)emettano soldi"
1,"analisi delle conversazioni di pro-vax e anti-vax nell'ultimo mese. non entro nel merito del dibattito ma noto che la pandemia non affievolisce le tesi degli antivaccinisti, anzi... https://t.co/qdwmxpylco

#novax #vaccini #listening #covid19 https://t.co/hug7bnprqr"
0,"pensavo che quei dementi dei #novax fossero spariti ed invece eccoli spuntare come funghi alla notizia di #djokovic https://t.co/b7lhyq6lmn"
0,"@bidombi @sruotolo1 e gli immunodepressi che non possono fare il vaccino? se lo stato ragionasse come voi, avremmo ancora il vaiolo e la polio."
2,"@dacchio @biggiale @robertoburioni @medicalfactsit @chiedonoperme giusto che venga impiegata e che venga ulteriormente approfondita magari con tecniche, già in studio, che permettano di produrre più sacche da un unico prelievo, quello che non è giusto è zittire tutto perchè il vaccino è l'unica cosa importante... sappiamo per chi..."
0,"a brescia c'� la corsa al vaccino, dopo la morte di una donna per meningite. in pratica sono tutti no-vax finch� no si cagano addosso dalla  paura!"
1,"(vaccino coronavirus, il ministro speranza firma accordo per 400 milioni di dosi)  playhitmusic - https://t.co/0vs1uwpnjs https://t.co/jpsux3diiv"
1,"#israele #polli #polmoniti #vaccino #coronavirus #mondooggi #telaviv #speranza #italia #cina il vaccino israeliano per il covid-19 https://t.co/dtldcbvgtl https://t.co/dvjucy8flv"
0,"ai complottisti, ai #novax, a chi “ è colpa di #bigpharma “ etc etc............ ma andate a cacare.
#tocilizumab #13marzo #coronavirus #covid_19 #spallanzani"
1,"il magnate di #microsoft #billgates ha investito in questa piccola biotech company. i primi test per il #vaccino saranno effettuati su 40 adulti #coronavirus #covid19 https://t.co/idps0ocuu1"
